original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,time,event
0.0153858571083429,-0.2275258789277919,-0.1734007465279314,0.2749834688719723,-0.0021491800942921,-0.0648936103746463,0.337825864031087,-0.194197474920294,-0.1099995592902468,-0.3280488760375263,-0.701027760170611,0.5697196674959388,-0.0427494291214557,-0.3143921587297597,-0.3785487043099287,-0.1734007465279314,-0.4796235009572601,-0.1153407891150128,0.6063408640876347,-0.0563489613452647,0.0025088592513936,-0.1539996198699097,-0.0509130511581552,-0.6464300674286189,0.2451974987115767,0.4920082164315607,-0.053240772529457,-0.8756114719455845,-0.8498048693255371,0.5275682272129599,0.423578802166372,1.0540838565835426,-0.9864149629136882,1.249480034302668,0.6665281842599351,-0.6934815281530972,0.3677707961123427,-0.4066733146249973,-1.0440348979338188,0.6665281842599351,0.1066476242051766,-0.1335363377787581,0.3855082216374847,-0.1791786179525759,-0.4233117571134581,0.0085094868485095,-0.1442637287428082,-0.1162979206079667,0.6001112370232993,-0.2154173367583718,0.303645621647847,-0.2718150938059623,-0.3596144278565041,-0.000841615190944,0.2220557884634866,-0.4319029879081317,-0.0791560625422498,-0.4348119148529647,-0.1226153380943187,0.6082052079379234,-0.5942992533274739,-0.0715181285403813,-0.3129774664777675,-0.3786797726549054,0.2406509222140168,-0.0551444754911676,-0.1158889857844945,0.0856265721556892,-0.5578210493036572,0.090678735215887,0.5732700827579592,-0.3807373790331454,-0.0029314641470168,-0.6643859660070044,0.109009383620951,0.6761921906499263,-0.2703319869879925,-0.1325200231106077,-0.1908400135783195,-0.5103567952115596,0.1750409584173541,0.9180636443679476,0.875899220748372,0.8506259851951214,-0.6014838546970174,0.4822619615442202,-0.0688791083921718,-0.268790069941424,-0.2914956308527165,-0.4845707280117894,0.2122030114721146,-0.1926480364604001,-0.0867800320068421,-0.2007800154418242,0.0402293256695861,0.035391012927916,-0.0755411277359968,0.2744601960430536,-0.3586499637744106,0.4877904691361177,0.0446431602024323,-0.045028741303223,-0.0977130023134682,0.1717648221994681,-0.2529032111222559,-0.5808905929623793,-0.0494675594461323,1763.0,0.0
-1.8891211268939223,-1.6360143408453551,-0.383693767417352,1.349420630973131,2.115081952425149,-1.3649886875908337,-0.6220453405043648,-2.740796241830488,0.6543251553300481,-3.47986733129271,2.035502406098162,-1.383694160658134,1.8282515249034743,-1.013498641110896,1.5983863704161576,-0.383693767417352,-1.870269772857512,-0.1384964587638075,-1.6971724612398151,-0.0578893495054048,0.018382176461105,-0.0739180791769433,-0.1533979607274677,2.466822206820613,-0.4078123728106977,-0.3594632177710573,-0.1464327594882941,-0.0152576186658401,-0.0334760732099268,-2.96157523217639,-3.602691095114787,-2.8288680698655995,2.1083326075885487,0.3085977794121885,-2.361500958654286,-1.181470219432481,0.9213222938716268,1.958728214283496,-0.9278355799425262,-2.361500958654286,1.5048658104457366,-0.0918923893075954,-0.4591376572476658,-0.5531363145614444,1.5004054168072407,-1.6081326313176536,-0.8238865063554989,-0.1354023209923288,-1.6937200867398596,-1.5212246217040544,-1.2779408845816442,1.0014229720940198,7.991149498593508,0.8552264201498632,-0.8262294109410884,6.977478108533021,-0.7876228668622964,-1.6030399376290625,-0.2205605711345293,-1.697870140594005,-0.9883975273476318,-1.308764495914309,2.519812988179244,7.745823124500725,-0.604691121830255,-0.6280252112718852,1.7268495272721878,1.7165709947810894,-0.8370939472450617,1.6586068969886685,-1.5837593252568345,8.80798196846441,-0.7417140560825697,0.5873731770160935,-0.7621724971720456,-1.665546033399914,-0.5536050745351707,-0.4354630430502371,-0.2144488687501545,3.79975906446056,-0.6481857840822184,-3.1475093592984678,-4.379257934950047,-1.6112931689820542,1.9454190393513484,-0.1661310517695621,1.2514562208601725,-0.5519730793033905,-0.2124296875793104,8.247792893573719,-0.4147611488630479,0.7852290384870859,-0.4136696796678375,-0.7579096292533175,-0.8516840911933744,-1.0104146453649665,-0.6201526837734234,-0.8613200213539661,-0.9210773435312674,-1.1258765462706832,-0.8915541012203382,-0.7636327997038861,-0.8709420904670622,-1.197710160362942,-0.4686519586230994,1.8647314652544107,-0.7653002306393418,407.0,1.0
-1.0236640464251774,-0.1850111989902442,-0.3482388383835625,1.0028904138862484,0.6391467524990323,-1.1135930739975397,-0.5327153677582254,-0.6158315186667963,0.5713032722492652,-0.1484266954225279,0.4418592225705604,-0.6001746422591955,0.8716004562614708,-0.414122111486226,0.8446095916987703,-0.3482388383835625,-0.9625193131518784,-0.0825706361458464,-0.713804315547685,-0.0572503380672228,0.0055476058457211,-0.0853017526089843,-0.0423843787573827,0.4685520214725079,0.5725816597271558,1.1807685443289462,-0.0588139743009703,-1.0324436152184144,-1.1348042257358415,-1.217195015827541,-1.6668199457592587,-0.3282900069701854,0.8187548743276343,-0.3368730443204991,-0.5412233071155204,-0.7919430617431115,0.9960529177926802,0.3106100108431508,-0.4257736634740048,-0.5412233071155204,1.0081404964809308,-0.0770240434381017,0.8800274361580808,-0.5405045059607283,-0.4756551646766568,0.4004127350012162,-0.7229743351046791,-0.0818310135715731,-0.7197079487028984,-0.0945759429919204,-0.4837962305789731,-0.1599693097079646,-0.1196651687404654,-0.211861462241663,-0.5101260754152435,-0.1988200288703805,-0.7140331075096142,-1.270105068956186,-0.1109448354717917,-0.7476472337854867,-0.5204401959333695,-0.7231844206395406,-0.2113948329882179,-0.0834978630659687,0.8675547121186307,-0.5834458597567003,-0.1178456242979841,0.0307614047766613,-0.5083106824885582,0.0510386748833883,-0.7331442802237816,-0.0542815033857768,-0.8097495861479285,-0.6154773941367606,-0.3922376902040537,-0.8237328701627549,-0.4952856839187383,-0.4055398714827565,-0.2088573060844213,0.0544891934792592,-0.5631183209528148,-0.5087756560450937,-0.4148915505819171,-0.8485190560083637,-0.37795382357793,-0.0588474004667267,-0.2422705205259635,-0.4948555358934848,-0.349461180222008,0.3886728909542458,-0.2854343198615177,0.3160107244550477,-0.1811134352307343,0.1407603296368438,1.0592052857794056,-0.7572864805813249,-1.0334707659857882,-0.8385583447355525,-1.130698495083653,-0.9356859781306122,-0.9485342298106836,-0.6479557587728614,-1.0327982109360672,0.9168066158941566,-0.4939389182316854,-0.435980013508445,-0.6521560995117766,2329.0,0.0
0.2524132651803354,-0.0446438898589647,-0.3484225347134624,-0.4909930776551816,-0.2381192460648543,0.1554947564323153,-0.5094020098222533,0.3563032080272687,-0.4455053038206677,0.2575534548556836,0.6346346694459801,-0.6692313876386476,-0.233934450407734,-0.377147423194076,-0.0025593932895171,-0.3484225347134624,0.4464846006382626,-0.2425946939984152,-0.7978185800809311,-0.0579660541118312,0.0193543317172418,-0.2124056929846113,-0.1519966395680021,0.3623414813900953,-0.6318072218568438,-0.7593860955266474,-0.1398266909004211,0.6581749786412822,0.6720942685191067,0.5207293950860851,0.2347493695885251,-0.4520782932677017,0.4309715937478627,-0.14150731388381,-0.6334523725759351,0.4106741604747244,-0.5283104422585279,0.3306879307651181,0.7598946580706007,-0.6334523725759351,-0.3932300342811168,-0.201807330812269,-1.5265442215596454,-0.4143226810461019,1.0988343744551925,-1.5783929136490515,-0.6604493097472333,-0.2420136463314441,-0.7970407374726267,-1.441522342087837,-1.1321371686815151,-0.3058504290775318,-0.1698025535190462,0.8593856374112301,-0.1248144583453685,0.0504625265093183,-0.5333231040746699,0.8864310024763115,-0.3105047262884066,-0.7911765177054696,-0.7318035749578324,-0.8806775209516535,-0.2436049938774631,-0.1828168216237338,-1.9317120477455811,-0.4230973267217041,1.6151344159971408,1.5340796945519135,-0.6024877313062428,1.492405167904974,-0.5670284001136873,-0.1369557068694117,-0.0932439294206966,1.4300761535396282,-0.7350314293327231,-0.6644685719830555,-0.5496560805719558,-0.4333264845812257,-0.2217834892538288,-0.2941305050233753,-0.4968364525895696,-1.2399307038313463,-1.158078072325317,-0.765164189448366,-0.3262766050826107,-0.8886717088623268,0.8121769162267112,-0.5481471710546272,-0.2136554826741388,0.5235798492673795,-0.3949786830808202,-0.0459386575000277,-0.3621578241692368,0.7938994354944973,-0.4075895239599169,-0.6348760597781237,-0.4539376448742596,-0.5543964739773458,-0.4817905234753499,-0.4627138006988706,-0.5216539116043468,-0.6622696474769795,-0.1227369932754143,-1.5269462032380432,-0.2206358912652891,1.7991165130679967,-0.6587530620527677,3982.0,0.0
0.3611390576369639,-0.457579718266781,-0.2374521620232673,-1.399102321687892,-0.4341390914867518,0.3888547052466946,-0.5446184457377107,0.1515906949100473,-0.6984745483895929,-0.1993342998388166,1.3319754567800024,-1.0091618737127717,-0.4434174927284707,-0.6017504114155059,0.0010291477822102,-0.2374521620232673,1.180382397722529,-0.267857608194587,-1.300286862087618,-0.058025050720635,0.020780700368438,-0.2336988595349586,-0.1648886075463805,-1.091531089132452,-0.7707194031996293,-1.2148351278072769,-0.1515436897828977,0.846899370955229,0.894683057711433,0.3636296016879786,-0.2142802605593907,0.9971267659681904,-1.6938259191834515,0.0754421396637937,-1.3380428898391683,0.7421549229123995,-1.3155980324753145,-1.640409633802683,-0.1277749752502482,-1.3380428898391683,-1.3776356050400618,-0.2215325168380696,-0.2027658984077474,-0.2350160585322462,-0.5082505505393067,0.3378274662884409,0.191907310186735,-0.2673622052981812,-1.298198139358643,1.302127951534262,-0.6887121618302643,0.4841310316335598,0.063232116199215,-1.084247295584575,-0.81087023526757,-0.407374705723625,0.0347059125074391,1.666781581567993,-0.3349678091057099,-1.2980380950657746,0.8361463118161703,-0.7768929282543536,0.2577122785941179,0.0491395216912854,-0.2171263545339831,-0.4340587941015629,-1.2538734650740502,-1.304571188480099,0.4885781456646926,-1.5865120612543953,-1.3177890990893053,-0.0795972512473418,-0.2607925562229655,2.0850070489503345,-0.6894285508398607,-1.2443573555521612,1.2459095080958689,-0.0629483736196335,0.8341694209866805,0.1589035285005254,-0.5167066975387871,-0.1456139354065658,-0.0720681064691461,-1.1800857635285524,0.3108213958714754,-1.6668799451140612,-1.020867112644561,1.2329507806902311,1.6239437948424853,-0.4974180133850351,-0.3806283865588421,-0.2363894103677105,-0.4879336085365736,0.2982826714390095,-0.0031004173275846,-0.211684262264781,-0.2643176622642529,-0.0729835840568323,-0.0005163933743701,-0.2506411146296359,-0.2370711474660367,-0.0833092847484723,-0.0885964930945286,1.1157514526807673,-0.3532600873077348,-0.7156166626615325,-0.0884892152310516,2921.0,0.0
-0.0942229170139504,-0.2995402865625015,-0.371901896144904,0.1615951939863532,0.0775524044223708,-0.5940573378945306,-0.5393899093536945,-0.2775326542491649,-0.108977512824079,-0.3326178648328812,0.5622592155487546,-0.6593136123508677,0.0027832848075749,-0.4913817974622191,-0.0042422036906968,-0.371901896144904,-0.4660847437020715,-0.1573067581396797,-0.7689533824508088,-0.0575733128436438,0.0124857723765064,-0.1758423847862263,-0.0472254023229203,-1.4484912905245664,0.2858645747602275,0.5691330592522169,-0.0509891744367949,-0.7957095502111372,-0.7854319806273652,-1.3229107406552896,-1.3669013328228186,0.787416297539129,-0.6155746916638095,0.9024495406511468,-0.5998586994422115,-0.6654669241960696,0.2671357397920736,-0.6659354751586531,-0.7969613608947062,-0.5998586994422115,0.0791996042340283,-0.150125311485457,0.2038982691824827,-0.5853703993671755,-0.3771578941646219,-0.0348999882162801,-0.7781014860309373,-0.1582842585351512,-0.7744477566536104,-0.3591337002887762,-0.6665948426677133,-0.1765310869456992,-0.1020945216294289,0.138305446321968,-0.4392730091559614,0.5559150776009063,-0.7490363106291479,-0.3591580808734103,-0.1918143144331124,-0.7825119142972483,-0.7245697837883852,-0.8616032287251711,-0.2287776326687075,-0.0681495968087335,-0.0907735168902093,-0.6558258953135714,-0.0610450211557769,0.2501051395297632,-0.691780135804488,0.1477695500124571,-0.7372844524781428,-0.0291342175022511,-0.8340330050812589,-0.1085044447528646,-0.377824796068458,-0.8629173902271258,-0.5306510724854759,-0.424562927568752,-0.2167776902398616,0.3516795564768482,-0.5948647743723814,0.1659911892172698,0.1968361925609542,-0.8608852475547831,0.7239785821899495,-0.8890838914174599,0.1441080167271775,-0.5295657731633594,-0.4176879568385278,1.2662989663524995,-0.3046147718444147,0.2474038813113863,0.0327047874039893,-0.1407275318940979,0.5677448503541019,-1.2322706142930655,-1.2670595948076369,-1.1747402145580577,-1.4547943700274328,-1.2714672490534464,-1.236898498887076,-0.7343830187683258,-1.3569164053720095,0.8739530005372983,-0.5291981245229701,-0.234747985864129,-0.7386634384926982,2560.0,0.0
0.277199560101083,-0.3091668521067179,-0.2552049138690023,-0.8383150053068288,-0.2454394352620136,1.76141205275639,-0.4648409909905628,0.1307473265673499,-0.5399308719352386,-0.1570994222008458,0.2242135274730923,-0.4511963995814902,-0.2773378108200665,-0.5307811770723552,-1.3349982296111098,-0.2552049138690023,0.5568329276405791,-0.2431188301775039,-0.3774632375878965,-0.0578425241548427,0.0181030743907014,-0.2174924735533946,-0.14974812402693,-0.1936354749028266,-0.6248857202743212,-0.9065462544849622,-0.1374731051079148,0.5750604046233607,0.6261488838969037,0.6900338856024705,0.5709775710584812,0.3135711436411809,-0.4323026757002146,0.3453596254406604,-0.1783310157519697,0.2180188065935237,-0.7626821658117362,0.192694013770874,-0.1209973070607256,-0.17833101575197,-0.7071578046505439,-0.2053710533070561,0.1011425301335597,-0.3122094939813276,-0.5229278372402766,0.3892069775987025,-0.1124265471130511,-0.2432356307751335,-0.3742391893655792,1.0094295027036198,0.3380114878394501,-0.1018300807404719,-0.2851494844963045,-0.9739580438077082,-0.6388202274138572,-0.4391531848342092,-0.2124647365721332,0.7170019652711771,-0.2921448872015678,-0.3673954921905184,0.4553944959307363,0.0866823878427643,-0.188000228254234,-0.2947972965807351,0.1257171238458661,-0.4449502890261124,-1.0476822440507303,-1.0547581187749997,0.225753758600655,-1.2224297379400897,-0.5707473560974798,-0.3255988790680835,-0.5492612265501527,0.3516157381189468,-0.3302991308290987,-0.317445853943628,0.387995205542361,0.148601852759246,-0.0387700297355009,-0.1110437529473074,-0.5163203871603409,-0.437429818229727,-0.3306651458724306,-0.426684753181853,0.0051596566288887,-0.3327572485638242,-0.92408255871724,0.38089945656202,-0.0925168143892986,-0.4078414133958357,-0.2879649510344721,-0.2437605660995044,-0.2364350938444799,1.595782412731591,0.712857950768157,-0.2306775792455917,-0.565770923572345,-0.4392449981888879,-0.3485183309996394,-0.2969173887270008,-0.5340014832067547,-0.2162072350531605,0.0197043919780148,1.084628279989334,-0.3804605125582901,-0.6860891783144644,-0.2211752919989114,1462.0,0.0
-1.1783419062412095,-1.3132575170766794,0.1422718273663239,1.1276214789383303,0.263956404992157,-0.9987189638353112,-0.0222506401992225,-2.554581099517554,1.9692197916873533,-1.5575895472526482,-1.2586243709431926,0.548844982090825,0.3635773127838242,1.8234217124731595,0.3569994883510676,0.1422718273663239,-0.8594429451680912,1.1296734330515612,1.0759978588617043,0.0991148984773838,-0.9779293075872486,1.532400316934798,0.0780706900211364,2.547407852218322,0.4651546655572279,0.6778263198455722,0.0784309572270982,0.3818929118859354,0.2911502716576203,-0.0600537137100129,0.3146631343889222,-2.672580528947464,2.0297319782419434,-2.029509814222377,0.9493851765659918,-0.111859237092514,0.6964399915123688,2.087907098416961,0.066376231629857,0.9493851765659918,1.1216921938557158,1.2364062767307753,-0.841910259790387,0.0401030057620136,1.2403196862198718,-1.4257698044915383,-0.48224207130097,1.138514086424848,1.0972669418330596,-1.3834486237032917,-0.7283489335143083,-0.2308099462939224,0.2895007067548014,1.7175279594047823,1.6006332433260406,0.3456656922111513,-0.2709782632397104,-0.6959682391720104,1.2892625402445592,1.0629919798947138,-0.3133482648488932,0.6639648232260719,-0.0685208590235467,0.2961179886852823,-0.3481248554557787,0.1661965354093447,1.7172726140171208,1.467763290916264,-0.0281312493269678,1.6559799041463552,1.554638694318205,0.3677145559222948,0.2442728333618787,-0.8452455975551675,1.514044214435846,0.8711518482169902,-0.5510343797194585,-0.4305351699958744,-0.2225493710296519,-0.1645595739698459,0.4004753033597616,0.1679661207076075,0.2311582929182301,0.6940523990445199,-0.440846741339745,1.3514579624146008,1.7554276752480733,-0.549304867449541,-0.4715480700907593,0.0131219189925919,0.068630748606787,0.2648036656512988,0.9604363379532724,-1.0742489656299048,-1.7730284567914307,-0.0693484030639495,1.409624321597381,0.6425991745265829,0.4538808724221456,1.2093598117116977,0.8121164056181601,-0.3765436087410331,0.8015071510316198,-1.7454182265665703,0.4747871873060282,1.769688804245091,-0.3587157374290099,3101.0,0.0
0.4243031556893972,-0.1391982516093876,-0.3326580539083126,-1.015077203284397,-0.3459702995985372,0.060405676125321,-0.5268091023076139,0.3713948242839616,-0.5507998538971589,0.219946178981224,1.1599349586066887,-0.9184215798140026,-0.3580265513558915,-0.3641996261123717,-0.5046110254110363,-0.3326580539083126,1.227826023767796,-0.2417155909549592,-1.1640824725719665,-0.0579096738212165,0.0179170065327673,-0.211648095160621,-0.126492024042459,-1.0469082116297472,-0.4147117123911491,-0.3953272877996318,-0.1165168462935929,0.3907574120978245,0.4089915864651542,-0.4931658793009125,-0.6306920084527232,0.95417351036331,-1.3548987574748463,0.0179613408016944,-1.1202561298959643,0.7754922073053684,-0.7700100533511137,-1.595023268555572,1.002610143830378,-1.1202561298959643,-0.8753232977233437,-0.1957070521444898,-0.2472351279100084,-0.5254030680490206,-0.5917417114453802,0.6976639433492673,-0.5411545822104544,-0.2420834846075345,-1.1602625904472426,0.7789383518372768,-0.6333350847816238,0.1768455493156611,-0.0126346644263449,-0.6698797964273274,-0.7268541863172778,-0.0178142746920801,-0.586837893374656,0.8199910594511857,-0.2909862575002646,-1.1636238047672418,0.1717442907729351,-0.7945658999220565,-0.0003752395282636,0.0119023594559332,-0.2195123228584243,-0.6078478552664566,-0.833512471584646,-0.8011615066830677,0.0232240950115301,-0.8842787258431516,-1.1701764332855191,-0.0281017499013318,-0.688529255587367,0.590704579280547,-0.5495540854158645,-1.167553361849848,-0.330730869236551,-0.3746652629098896,-0.1232869294462085,0.4169413947289128,-0.5695563741102473,-0.0825038940724352,-0.004438472754673,-1.1163749084074772,0.7488606429133081,-1.002744218149237,-0.6165935582522377,-0.33200748287624,-0.1839055737510419,0.0891029842198976,-0.3534655949921047,-0.1870810458201806,-0.2709243477848025,-1.1309953925812388,-1.1075058996340337,-1.1075069098643642,-0.5989167211804189,-0.6539206033679558,-0.5914298351626575,-1.0581497928267156,-0.766937449932339,-0.5982449245660691,-0.981184991439378,0.9446584624228777,-0.4772455557006146,-0.4968638719329015,-0.6022432319846549,2815.0,0.0
0.3804238050537699,0.4140289727762855,-0.1383114414951186,0.075502963002861,0.0114526736388899,-0.3392023132999184,-0.4481758349388034,0.5748451741735022,-0.2364846264941178,0.5766250190469578,0.4919638786605226,-0.5589584547717699,-0.0403245029483168,-0.0772580448153434,-0.13234578455239,-0.1383114414951186,-0.4140570666577114,-0.1887260954428132,-0.5986297902047132,-0.0576995450871879,0.0149451398412574,-0.1861212737714811,-0.1081574284093729,-0.2729081477220856,-0.2383347300353744,-0.0560089875384985,-0.1008672732458664,0.1000137444665239,0.1046424663504105,-0.0360454189067955,-0.2011243628265647,0.0235033671759529,0.2637068308512503,0.1126729317805051,-0.4084555915864931,-0.4611098308855765,0.0897294043231919,-0.43045319655955,-0.5441225269523875,-0.4084555915864917,0.1485070273461274,-0.1714393433669104,0.8026502674618458,-0.2863098943401443,-0.6286328245744423,0.913265039903595,-0.1750124237597186,-0.1889486628268869,-0.6004688368687789,0.8016326669493438,-0.0089862733637438,-0.0778942170015703,-0.2262503535196642,-0.5617577695906025,-0.581518967506571,-0.2219656341939183,-0.2536857100806745,-0.4512861599337336,-0.2078185086580352,-0.6095102476714532,0.247157759404656,-0.248978415830141,-0.1685104074482707,-0.2161134191945007,0.7717983210527055,-0.3115484750463405,-0.7437322266976669,-0.7848234231672995,0.163194285201375,-0.7450858143162771,-0.7039536294003458,-0.2290958841401632,-0.342313839565569,-0.5094136200316357,-0.3742155005145337,-0.7632286618613223,-0.1095731576935076,-0.2015654179403286,-0.1204559560193467,-0.0272452926868696,-0.1878285506049386,0.8009555016862724,0.7758159932422951,-0.6800682021071344,0.1086066339608458,-0.1008945480439274,-0.539315948928726,-0.1094594906887732,-0.0324288099396021,-0.4090196795367334,-0.2585785589249186,-0.1480660223302473,-0.3491349453423196,-0.923352078573126,0.0353681622374065,0.0559841232166499,-0.0556111525730779,0.0811815061362918,-0.1556522214525912,-0.4910025473519849,-0.0111667568398717,-0.0942450957184186,-0.4140136478955177,0.7762374447120589,-0.330126676905405,-0.6721785904309943,-0.0986336010252173,915.0,0.0
